id|tweet|lat|lon|label|multilabel|check
1167468812423315456|"#AlertMPK - #BUS
ℹ️ Na wniosek Rady Osiedla Jagodno oraz po uzyskaniu pozytywnej opinii Rady Osiedla Gaj, od 1 września 2019 roku (niedziela) planowane jest wprowadzenie zmiany stałej trasy przejazdu 🚌 linii autobusowej 145.
Więcej informacji:
 https://www.facebook.com/mpkwroc/photos/a.160780463984130/2555751431153676/?type=3&av=160358247359685&eav=AfZQOfO9VGYmJMs5nt7mixbdfQn-RjrcGGirAu06-icmagZ5NachVLwK5RlHncnULOA&theater … pic.twitter.com/V1yyHN8vRU"|||change||
1167437798628044801|#AlertMPK rondo Lotników Polskich - ruch przywrócony. Autobusy wracają na swoje stałe trasy.|||fix||
1167432211932622848|"#AlertMPK - #BUS
⚠️ Brak przejazdu na rondzie Lotników Polskich - kolizja bez udziału pojazdów MPK. 
🚌 Autobusy linii 121, 131>REJA, N>PETRUSEWICZA skierowano objazdem przez ul. Poleską, Litewską, Gorlicką."|||accident||
1167425207155511296|#AlertMPK ul. Kosmonautów - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1167424641293606913|#AlertMPK ul. Curie-Skłodowskiej oraz ul. Nowowiejska - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1167422527427219457|"#AlertMPK - #TRAM
⚠️ Brak przejazdu - ul. Nowowiejska/Reja. 
🚋 Tramwaje linii 0P, 1>BISKUPIN skierowano objazdem przez ul. Jedności Narodowej, pl. Bema, Sienkiewicza, Piastowską."|||unknown||
1167421831755849729|"#AlertMPK - #TRAM
⚠️ Brak przejazdu - ul. Kosmonautów/Glinianki. 
🚋 Tramwaje linii 3, 10, 20 skrócono do pętli Pilczyce. 
🚌 Uruchomiono autobusy ""za tramwaj"".
🚌 Wydłużono trasę autobusów linii 128 do Leśnicy."|||unknown||
1167420303267500034|"#AlertMPK - #TRAM
⚠️ Brak przejazdu - ul. Curie-Skłodowskiej/pl. Grunwaldzki - awaria autobusu. 
🚋 Tramwaje linii 2, 10>BISKUPIN skierowano objazdem przez Most Grunwaldzki."|||malfunction||
1167149641454030849|#AlertMPK - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1167147865434742785|"#AlertMPK - #TRAM
⚠️ Brak przejazdu - ul. Kazimierza Wielkiego (Galeria Dominikańska) - awaria tramwaju. 
🚋 Tramwaje linii 3>KSIĘŻE MAŁE, 10>BISKUPIN, 23>KROMERA, 33>SĘPOLNO skierowano objazdem (bez pominięcia przystanku) przez ul. Widok, Teatralną, Skargi."|||malfunction||
1167078025386704898|"#AlertMPK - #BUS
W związku z zaplanowanymi obchodami 80 rocznicy wybuchu II wojny światowej na Cmentarzu Żołnierzy Polskich przy ul. Grabiszyńskiej, w dniu 1 września (niedziela) planowane jest uruchomienie 4 specjalnych autobusów.
Więcej informacji:  https://www.facebook.com/mpkwroc/photos/a.160780463984130/2553574741371345/?type=3&av=160358247359685&eav=AfarDSwhj_r4E3_VcdiUeaqfsMChOrzw1jU7ACmEAP-lDOEBOsMV2mcA6Q-fDNiAXEQ&theater … pic.twitter.com/sgxfIBwkhU"|||event||
1166349390887444480|#AlertMPK ul. Przyjaźni -  ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1166346738837446657|#AlertMPK ul. Racławicka - ruch przywrócony. Autobusy wracają na swoje stałe trasy.|||fix||
1166345679381434371|"#AlertMPK - #BUS
⚠️ Brak przejazdu - ul. Racławicka/Powstańców Śl. - nieprawidłowo zaparkowany samochód.
🚌 Autobusy linii 126>RACŁAWICKA, 133>AUCHAN skierowano objazdem przez ul. Powstańców Śląskich, Orlą, Racławicką."|||incident||
1166339982249910274|"#AlertMPK - #TRAM
⚠️ Brak przejazdu - ul. Przyjaźni - awaria sygnalizacji.
🚋 Tramwaje linii 7,17 skierowano do pętli Krzyki. 
🚌 Uruchomiono autobusy ""za tramwaj"" w relacji Krzyki>Klecina."|||malfunction||
1166324971284643842|#AlertMPK ul. Przyjaźni - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1166318886389735424|"#AlertMPK - #TRAM
⚠️ Ul. Przyjaźni - brak przejazdu. 
🚋 Tramwaje linii 7,17 skierowano do Krzyków. 
🚌 Uruchomiono autobusy ""za tramwaj"" w relacji Krzyki>Klecina."|||unknown||
1166285150168190976|#AlertMPK ul. Legnicka/Milenijna - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1166283302925426688|"#AlertMPK - #TRAM
⚠️ Ul. Legnicka/Milenijna - brak przejazdu z powodu kolizji. 
🚋 Tramwaje linii 31, 32 skierowano do pętli Pilczyce. 
🚌 Uruchomiono autobus ""za tramwaj"" w relacji Kwiska>Kozanów w obu kierunkach."|||accident||
1165905826915258368|#AlertMPK Pętla Tarnogaj - ruch przywrócony. Autobusy i tramwaje wracają na swoje stałe trasy.|||fix||
1165876256967208962|"#AlertMPK - #TRAM - #BUS
⚠️ Pętla Tarnogaj - brak przejazdu z powodu kolizji. 
🚋 Tramwaje linii 8, 16 skierowano objazdem przez Hubską, Glinianą, Dyrekcyjną. 
🚌 Autobusy linii 136 skrócono do pętli Gaj."|||accident||
1165255060139446273|#AlertMPK ul. Pomorska - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1165246557102456832|"#AlertMPK - #TRAM
⚠️ Brak przejazdu - ul. Pomorska - wypadek bez udziału pojazdów MPK.
🚋 Tramwaje linii 0L, 0P, 14, 15, 24 skierowano objazdem przez ul. Drobnera, Chrobrego, Łokietka, Dworzec Nadodrze w obu kierunkach."|||accident||
1164847280576503808|#AlertMPK pętla Leśnica - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1164839858386472960|"#AlertMPK - #TRAM
⚠️ Brak przejazdu przy pętli Leśnica - awaria tramwaju. 
🚋 Tramwaje linii 3, 10, 20 skrócono do pętli Pilczyce. Uruchomiono autobusy ""za tramwaj"" w relacji Pilczyce - Leśnica."|||malfunction||
1164819285132267521|"#AlertMPK - #TRAM
W związku z planowanym meczem żużlowym SPARTA WROCŁAW - UNIA LESZNO na Stadionie Olimpijskim, który odbędzie się w dniu 25 sierpnia 2019 roku (niedziela), zostanie uruchomiona specjalna linia tramwajowa T3. 
Więcej informacji:  https://www.facebook.com/mpkwroc/photos/a.160780463984130/2541775385884614/?type=3&theater … pic.twitter.com/EHNsP0VZp1"|||event||
1164801552164388866|"#AlertMPK - #BUS
W związku z planowanym rozpoczęciem prac związanych z usunięciem awarii MPWiK na ul. Toruńskiej, od 24 sierpnia 2019 roku (sobota) planowane jest wprowadzenie zmiany tras linii autobusowych 116 i 118.

Więcej informacji:  https://www.facebook.com/mpkwroc/photos/a.160780463984130/2541715759223910/?type=3&theater … pic.twitter.com/0d2HzmZnIa"|||incident||??
1164791548850003968|#AlertMPK ul. Krakowska - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1164789227650813954|#AlertMPK pl. Legionów - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1164787614605402119|"#AlertMPK - #TRAM
⚠️ Brak przejazdu na pl. Legionów - awaria tramwaju. 
🚋 Tramwaje linii 5>OPORÓW, 11>GRABISZYŃSKA skierowano objazdem przez ul. Teatralną, Świdnicką, Podwale, pl. Orląt Lwowskich, pl. Legionów."|||malfunction||
1164777845404471297|"#AlertMPK - #TRAM
Brak przejazdu - ul. Krakowska (Centrum Handlowe) - wypadek bez udziału pojazdów MPK. 
Tramwaje linii 3, 5 skierowano objazdem do pętli Tarnogaj przez ul Pułaskiego, Dyrekcyjną, Hubską.
Uruchomiono autobusy ""za tramwaj"" w relacji Galeria Dominikańska - Księże M."|||accident||
1164760485469622273|"#AlertMPK - #BUS
ℹ️ W związku z planowanym rozpoczęciem prac związanych z przebudową ul. Złotnickiej od 24 sierpnia 2019 roku (sobota) planowane jest wprowadzenie zmiany trasy 🚌 linii autobusowej 148 i kursów nocnych linii 253.

Więcej informacji:  https://www.facebook.com/mpkwroc/photos/a.160780463984130/2541577269237759/?type=3&theater … pic.twitter.com/efOYBcpPyE"|||renovation|renovation, change|??
1164554594879492097|#AlertMPK ul. Kazimierza Wielkiego - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1164550664183267328|"#AlertMPK - #TRAM
⚠️Brak przejazdu ul. Kazimierza Wielkiego>Świdnicka z powodu kolizji dwóch tramwajów. 
🚋Tramwaje linii 3,10,23,33 skierowano objazdem przez Piotra Skargi, Teatralną i Widok bez pominięcia przystanków. Możliwe niewielkie opóźnienia. Przepraszamy za utrudnienia."|||accident||??
1164500916105613312|"#AlertMPK - #BUS
Kolejny etap prac związanych z przebudową wiaduktu kolejowego i skrzyżowania ul. Długiej/Poznańskiej, od dnia 24 sierpnia 2019 r. (sobota) nastąpią zmiany tras linii autobusowych C, 103, 104, 122 , 127, 128 i  linii 245.
Więcej informacji:  https://www.facebook.com/mpkwroc/photos/a.160780463984130/2540161346046018/?type=3&theater … pic.twitter.com/iGlzyWKRgY"|||renovation||
1164493626031923200|#AlertMPK ul. Małachowskiego - ruch przywrócony. Tramwaje wracają na swoją stałą trasę.|||fix||
1164491375712378880|"#AlertMPK - #TRAM
⚠️ Brak przejazdu - ul. Pułaskiego/Małachowskiego - interwencja Policji. 
🚋 Tramwaje linii 0P skierowano objazdem przez ul. Hubską, Glinianą, Borowską, Stawową."|||incident||
1164490042531885056|"#AlertMPK - #BUS
W związku z planowanym remontem przejazdu kolejowego na ul. Buforowej w nocy 23/24, 24/25 i 25/26 sierpnia zostanie wstrzymany ruch na ul. Buforowej co wiąże się z koniecznością zmiany tras linii autobusowych 110 i 255.
Więcej informacji:  https://www.facebook.com/mpkwroc/photos/pb.160358247359685.-2207520000.1566470915./2540125936049559/?type=3&theater … pic.twitter.com/MliBqmvc5i"|||renovation||
1164267450738860032|#AlertMPK Ul. Armii Krajowej - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1164253386885255170|"#AlertMPK - #TRAM
⚠️ Armii Krajowej>Tarnogaj - brak przejazdu z powodu awarii pantografu.
🚋 Kurs linii 8,16 skrócono do zajezdni na ul. Ślężnej.
🚌 Uruchomiono autobus ""za tramwaj"" w relacji Dworzec Główny>Tarnogaj."|||malfunction||
1164179351488946176|#AlertMPK Rondo Reagana - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1164174171410243585|"#AlertMPK - #TRAM
⚠️ Rondo Reagana- brak przejazdu przez 3 i 4 peron. 
🚋 Tramwaje linii 2,4,10,16 skierowano objazdem przez Most Pokoju, Wyszyńskiego, Sienkiewicza, Piastowską."|||unknown||
1164121529095020545|#AlertMPK pl. Jana Pawła II - ruch został wznowiony.|||fix||
1164117259658379264|"#AlertMPK - #TRAM
⚠️🚋 Możliwe opóźnienia tramwajów linii 3, 10, 20, 23, 31, 32, 33 jadących w kierunku centrum z powodu zatrzymania na pl. Jana Pawła II - pomoc medyczna dla pasażera."|||incident||
1164027543839752192|"#AlertMPK - #TRAM
⚠️ Brak przejazdu od godziny 4:40 - ul. Piłsudskiego/Świdnicka - awaria zwrotnicy. 
🚋 Tramwaje linii 2>BISKUPIN skierowano objazdem przez ul. Świdnicką, Teatralną, Skargi."|||malfunction||
1163868176062517250|#AlertMPK  Ul. Gorlicka/Litewska/Szewczenki - ruch przywrócony. Autobusy wracają na swoje stałe trasy.|||fix||
1163867394005188608|#AlertMPK Pętla Księże Małe - ruch przywrócony.Tramwaje wracają na swoje stałe trasy.|||fix||
1163860331627732992|"#AlertMPK - #TRAM
⚠️ Brak przejazdu przez pętlę Księże Małe. 
🚋 Tramwaje linii 3, 5 skierowano objazdem przez Pułaskiego, Hubską, Armii Krajowej, Tarnogajską, Tarnogaj w obu kierunkach. 
🚌 Uruchomiono autobusy ""za tramwaj"" w relacji pl. Dominikański>Księże Wielkie."|||unknown||
1163832870114381826|"#AlertMPK - #BUS
⚠️ Ul. Gorlicka/Litewska/Szewczenki- brak przejazdu z powodu obcego wypadku samochodów osobowych. 
🚌 Autobusy linii 150,121 skierowano objazdem przez ul. Kiełczowską, Poleską w obu kierunkach."|||accident|accident, incident|??
1163757692382535680|#AlertMPK Galeria Dominikańska - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1163712565127581696|"#AlertMPK - #TRAM
⚠️ Brak przejazdu przy Galerii Dominikańskiej - awaria torowiska.
🚋 Tramwaje linii 3, 8, 9, 10, 11, 17, 33 skierowano objazdami."|||malfunction||
1162426008357806080|#AlertMPK ul. Rogowska - ruch przywrócony. Autobusy wracają na swoje stałe trasy.|||fix||
1162375998404538368|"#AlertMPK - #BUS
⚠ Ul. Rogowska - wypadek samochodu osobowego z autobusem.
🚍Autobusy linii 122, 124, 134, 142, 149 skierowano objazdem przez ul. Chociebuską."|||accident||
1161726343542902784|#AlertMPK ul. Mickiewicza - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1161725788338737154|"#AlertMPK - #TRAM
⚠️ Brak przejazdu - ul. Mickiewicza/Paderewskiego - samochód na torowisku. 
🚋 Tramwaje linii 17, 33, 79 skrócono do pętli Stadion Olimpijski. 
🚌 Uruchomiono autobus ""za tramwaj"" w relacji Stadion Olimpisjki - Sępolno."|||incident||
1161700752181608448|#AlertMPK ul. Sienkiewicza - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1161689214431453186|"#AlertMPK - #TRAM
⚠️ Brak przejazdu - ul. Sienkiewicza/Górnickiego - wypadek bez udziału pojazdów MPK. 
🚋 Tramwaje linii 17, 79 skierowano objazdem przez ul. Wyszyńskiego, Szczytnicką, pl. Grunwaldzki w obu kierunkach."|||accident||
1161676153993793536|"#AlertMPK - #BUS
Kolejny etap prac związanych z przebudową wiaduktu kolejowego i skrzyżowania ul. Długiej/Poznańskiej, od dnia 17 sierpnia 2019 r. (sobota) nastąpią zmiany tras linii autobusowych C, 103, 104, 122 , 127, 128 i  linii 245.
Więcej informacji:  https://www.facebook.com/mpkwroc/photos/a.160780463984130/2525990760796410/?type=3&theater … pic.twitter.com/rSENWkEgK8"|||renovation||
1161673887396093953|"#AlertMPK - #TRAM - #BUS
ℹ️W związku z planowanym zakończeniem prac związanych z remontem torowiska tramwajowego na ul. Ślężnej, od 17 sierpnia 2019 roku (sobota) tramwaje linii 9 i 15 powrócą na swoją trasę do Parku Południowego, a kursy linii 79 oraz 709 zostaną zlikwidowane. pic.twitter.com/N3qN4FDsdt"|||renovation||
1161546283028553728|"#AlertMPK - #TRAM
⚠📣 17.08.2019 - czwarty etap wymiany rozjazdów na pl. Legionów. Zostaną wprowadzone zmiany tras linii tramwajowych 🚋 0L, 0P, 15, 31 i 32. Szczegóły:  http://mpk.wroc.pl/content/104853-17082019r-czwarty-etap-wymiany-rozjazdow-na-placu-legionow … pic.twitter.com/MHAi9JPAvy"|||renovation||
1160983052417404928|"#AlertMPK - #TRAM - #BUS
ℹ️ W okresie weekendu sierpniowego komunikacja zbiorowa będzie kursowała wg następujących rozkładów jazdy:

15 sierpnia 2019 roku (czwartek)

🚋🚌 Wszystkie linie tramwajowe i autobusowe będą kursowały wg niedzielnych rozkładów jazdy. pic.twitter.com/ewZSqhAaUK"|||event|event, change|??
1160899604319277057|#AlertMPK al. Armii Krajowej/Tarnogajska - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1160885932519841792|"#AlertMPK - #TRAM
⚠️ Brak przejazdu - al. Armii Krajowej/ul. Tarnogajska - kolizja tramwaju z samochodem. 
🚋 Tramwaje linii 8, 16 skierowano objazdem przez ul. Glinianą , Hubską, Dyrekcyjną, Pułaskiego.
🚌 Uruchomiono autobusy ""za tramwaj"" w relacji Dworzec Gł. - Tarnogaj."|||accident||
1160466736111636482|#AlertMPK ul. Kosmonautów - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1160447610773213184|"#AlertMPK - #TRAM
⚠ Ul. Kosmonautów/Jeleniogórska - wykolejenie tramwaju. 
🚋 Tramwaje linii 3, 10, 20 skrócono do Pilczyc.
🚍 Kursują autobusy ""za tramwaj"" w relacji Pilczyce - Leśnica."|||malfunction||
1159846800225796096|"#AlertMPK - #BUS
⚠📣 Remont przejazdu kolejowego na ul. Swojczyckiej. Od nocy 16/17.08.2019 zostaną wprowadzenie zmiany tras linii autobusowych 🚌 115, 118, 259 i 715. Szczegóły:  http://mpk.wroc.pl/content/104839-1617082019r-remont-przejazdu-kolejowego-na-ulicy-swojczyckiej … pic.twitter.com/JMDftEFh0s"|||renovation||
1159516830177869824|"#AlertMPK - #TRAM - #BUS
📣 W związku z planowanym rozpoczęciem prac związanych z wyburzaniem estakady na placu Społecznym, od 14/15.08.2019 roku (środa/czwartek) godzina 0:00 zostaną wprowadzone zmiany tras linii 4, 33, D, 145, 146, 149, 240 i 241 🚋 🚌:  http://mpk.wroc.pl/content/104819-1415082019r-wyburzanie-estakady-na-placu-spolecznym … pic.twitter.com/q9aIr7czsc"|||renovation||
1159453627733499904|#AlertMPK ul. Kosmonautów - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1159446041307095040|"#AlertMPK - #TRAM
⚠️ Ul. Kosmonautów/Kamiennogórska - awaria tramwaju. 
🚋 Tramwaje linii 3, 10 i 20 skrócono do Pilczyc. 
🚌 Kursują autobusy ""za tramwaj"" w relacji Pilczyce - Leśnica."|||malfunction||
1159378830827708416|#AlertMPK Rondo Lotników Polskich - ruch przywrócony. Autobusy wracają na stałe trasy.|||fix||
1159375410595061765|"#AlertMPK - #BUS
⚠️ Rondo Lotników Polskich>Zakrzów - brak przejazdu z powodu uszkodzonego samochodu. 
🚌 Autobusy linii 128, 130, 141, D skierowano objazdem przez ul. Bierutowską, aleję Jana III Sobieskiego, Wilanowską, Komorowskiego."|||incident||??
1159316038246379520|#AlertMPK Powstańców Śl./ Wielka - ruch przywrócony. Tramwaje wracają na stałe trasy.|||fix||
1159314448479375362|"#AlertMPK - #TRAM
⚠️ Powstańców Śl./ Wielka >Piłsudskiego- brak przejazdu. 
🚋 Tramwaje linii ,2,6,7,17,20,24 skierowano objazdem przez Hallera, Grabiszyńska. 
🚌 Uruchomiono autobus ""za tramwaj"" w relacji Powstańców Śląskich>Kościuszki."|||unknown||
1159060324844232704|#AlertMPK Ul.Dyrekcyjna - ruch przywrócony. Tramwaje wróciły na stałe trasy.|||fix||
1159048566805094400|#AlertMPK  Ul. Traugutta - ruch przywrócony. Tramwaje wracają na stałe trasy.|||fix||
1159037217014276097|"#AlertMPK - #TRAM
⚠️ Ul. Traugutta/pl.Zgody - brak przejazdu. 
🚋 Tramwaje linii 3,5 skrócono do pl. Społecznego. 
🚌 Uruchomiono autobusy ""za tramwaj"" w relacji Galeria Dominikańska>Księża Małe."|||unknown||
1159013024088375298|"#AlertMPK - #TRAM
⚠️ Ul.Dyrekcyjna- uszkodzona sieć trakcyjna. 
🚋 Tramwaje linii 16>ZOO skierowano objazdem przez Hubską, Glinianą, Borowską."|||malfunction||
1158819205908746240|"#AlertMPK - #BUS
📣🏇 W związku z planowanymi zawodami Wyścigów Konnych ""Dzień Zamków i Pałaców"" na torze ""Partynice"", w dniu 11 sierpnia 2019 roku (niedziela) zostanie wprowadzony specjalny rozkład jazdy dla autobusów linii 113:  http://mpk.wroc.pl/content/104771-11082019r-wyscigi-konne-na-partynicach … pic.twitter.com/CsX7m2Q6vq"|||event||
1158816668019253249|#AlertMPK pl. Społeczny - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1158808045629190150|"#AlertMPK - #TRAM
⚠️ Pl. Społeczny (Urząd Wojewódzki)>Galeria Dominikańska - uszkodzony pantograf w tramwaju. 
🚋 Tramwaje linii 0P, 4, 16, 33 skierowano objazdem przez Szczytnicką, Most Pokoju."|||malfunction||
1158804412363657216|#AlertMPK ul. Blacharska - ruch przywrócony. Autobusy wracają na swoje stałe trasy.|||fix||
1158794958280769548|"#AlertMPK - #BUS
⚠️ Ul. Blacharska - nieprawidłowo zaparkowany samochód.
🚌 Autobusy linii 119 skrócono do przystanku Ojca Beyzyma."|||incident||??
1158704403316170753|#AlertMPK  http://Ul.Sk łodowskiej-Curie - ruch przywrócony. Tramwaje wracają na stałe trasy.|||fix||
1158700050421297152|"#AlertMPK - #TRAM
⚠️ Ul. Skłodowskiej-Curie - awaria sieci. 
🚋 Tramwaje linii 2,4,10,16 skierowano objazdem przez ul. Szczytnicką, Różyckiego, Paderewskiego, Mickiewicza. 
🚋 Tramwaje linii 1 skierowano objazdem przez Piastowską,Sienkiewicza,Różyckiego,Paderewskiego,Mickiewicza."|||malfunction||
1158640352376643584|#AlertMPK Ul. Grabiszyńska/Stalowa - ruch przywrócony. Tramwaje wróciły na stałe trasy.|||fix||
1158636479196946432|"#AlertMPK - #TRAM
⚠️ Ul.Grabiszyńska/Stalowa - brak przejazdu. 
🚋 Tramwaje linii 4,5,11,14 skierowano objazdem przez ul. Hallera i Powstańców Śląskich."|||unknown||
1158454628922658821|"#AlertMPK - #BUS
⚠📣 10.08.2019 - rozpoczęcie przebudowy ul. Pełczyńskiej. Zmiany na liniach autobusowych 🚌 105, 108, 111 i 246. Więcej informacji:  http://mpk.wroc.pl/content/104774-10082019r-przebudowa-ulicy-pelczynskiej … pic.twitter.com/SksjiyT7R1"|||renovation||
1158422388431888395|"#AlertMPK - #BUS
⚠📣 W dniu 10.08.2019 rozpocznie się renowacja sieci wodociągowej na skrzyż. pl. Grunwaldzkiego i Norwida. Autobusy linii 🚌 116 z Sołtysowic pojadą objazdem z pominięciem przystanku ""pl. Grunwaldzki"". Więcej informacji:  http://mpk.wroc.pl/content/104776-10082019r-renowacja-sieci-wodociagowej-na-skrzyzowaniu-placu-grunwaldzkiego-i-norwida … pic.twitter.com/z73OZyyXC3"|||renovation||
1158401886699098113|#AlertMPK Most Trzebnicki - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1158399196489277441|"#AlertMPK - #TRAM
⚠️ Most Trzebnicki>Dw. Nadodrze - awaria tramwaju. 
🚋 Tramwaje linii 1, 7 i 8 skierowano objazdem przez Bałtycką, Most Osobowicki, Reymonta."|||malfunction||
1158369452364316672|#AlertMPK ul. Olszewskiego - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1158358973285830656|"#AlertMPK - #TRAM
⚠️ Ul. Olszewskiego - awaria tramwaju. 
🚋 Tramwaje linii 1 i 2 skierowano przez ul. Mickiewicza do pętli Sępolno. 
🚋 Tramwaje linii 4 i 10 skrócono do pętli ZOO (ul. Kopernika).
🚌 Kursują autobusy ""za tramwaj"" w relacji Wystawowa - Biskupin."|||malfunction||
1158255722372747264|#AlertMPK Ul. Traugutta - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1158237377808220160|"#AlertMPK - #TRAM
⚠️ Ul. Traugutta- brak przejazdu. 
🚋 Kurs tramwajów linii 3,5 skrócono do pl. Społecznego. 
🚌 Uruchomiono autobusy ""za tramwaj"" w relacji Galeria Dominikańska>Księże Małe."|||unknown||
1158237195502858245|#AlertMPK Ul. Długa - ruch przywrócony. Autobusy wracają na swoje stałe trasy.|||fix||
1158235289057468418|"#AlertMPK - #BUS
⚠️ Ul. Długa>Pilczyce/Kozanów- brak przejazdu.
🚌 Autobusy linii skierowano objazdem przez Ul.Poznańska, Zachodnią, Legnicką, Niedźwiedzią. 
🚌 Autobusy linii 103,104,122,127 skierowano przez Ul.Zachodnią,Legnicką, Niedźwiedzią."|||unknown||
1158024982200487936|#AlertMPK ul. Karkonoska - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1158022090215362561|"#AlertMPK - #TRAM
⚠️ Brak przejazdu - ul. Karkonoska - awaria tramwaju.
🚋 Tramwaje linii 7, 17 skrócono do pętli Krzyki."|||malfunction||
1157345047190392833|"#AlertMPK - #TRAM
W związku z planowanymi zawodami żużlowymi Betard Wrocław FIM Speedway Grand Prix of Poland na Stadionie Olimpijskim, które odbędą się w dniu 3 sierpnia 2019 roku, zostanie uruchomiona specjalna linia tramwajowa T3. 
Więcej informacji:  https://www.facebook.com/mpkwroc/photos/rpp.160358247359685/2504381782957308/?type=3&theater … pic.twitter.com/UyZVk0ji08"|||event||
1157243579238100997|"#AlertMPK - #TRAM
📣⚠ 5.08.2019 - trzeci etap wymiany rozjazdów na pl. Legionów (brak przejazdu w ul. Sądową i zakończenie prac od strony ul. Piłsudskiego). Zmiany w kursowaniu komunikacji miejskiej 🚋. Szczegóły:  http://mpk.wroc.pl/content/104617-5082019r-trzeci-etap-wymiany-rozjazdow-na-placu-legionow … pic.twitter.com/dS0e8iTIvV"|||renovation||
1156995768135442438|"#AlertMPK - #TRAM
⚠️ Brak przejazdu - ul. Chrobrego/Św. Wincentego - samochód na torowisku. 
🚋 Tramwaje linii 7 skierowano objazdem przez ul. Drobnera, pl. Bema,  Poniatowskiego, Jedności Narodowej, Słowiańską w obu kierunkach."|||incident||??
1156947021623955456|#AlertMPK pl. Dominikański, ul. Teatralna - ruch przywrócony. Tramwaje i autobusy wracają na swoje stałe trasy.|||fix||
1156940969926975491|"#AlertMPK - #TRAM - #BUS
⚠️ W związku z upamiętnieniem rocznicy Powstania Warszawskiego przejazd przez ul. Teatralną oraz pl. Dominkiański został zablokowany. 
🚋🚌 Tramwaje oraz autobusy kursują objazdami."|||event||
1156918536515792896|#AlertMPK ul. Kwidzyńska - ruch przywrócony. Tramwaje wracają na swoją stałą trasę.|||fix||
1156912939196145664|"#AlertMPK - #TRAM
⚠️ Brak przejazdu - ul. Kwidzyńska/Gęsia - kolizja tramwaju z samochodem. 
🚋 Tramwaje linii 6 skrócono do pętli Kromera. 
🚌 Uruchomiono autobusy ""za tramwaj"" w relacji Kromera - Kowale."|||accident||
1156911179798855682|"#AlertMPK - #BUS
⚠️ Możliwe opóźnienia autobusów obsługiwanych przez naszego podwykonawcę Michalczewski Wrocław z powodu kontroli pojazdów przez ITD.
🚌 Opóźnienia dotyczą autobusów linii 114, 125, 133, 145, 146."|||incident||??
1156633190670458881|"#AlertMPK
W związku z przebudową skrzyżowania ul. Miodowej i Kościuszki w Iwinach, od dnia 03.08.2019 r. nieczynna będzie pętla autobusowa Iwiny-pętla.

W dniu 03.08.2019 r. od wyjazdów porannych linia 110 kursy będzie kończyć na przystanku Iwiny-rondo (przystanek nr 50395002). pic.twitter.com/chHq4OUXLH"|||renovation||
1156571642488938497|#AlertMPK ul. Żmigrodzka - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1156567920471941120|"#AlertMPK - #TRAM
Brak przejazdu - ul. Żmigrodzka - awaria tramwaju. 
🚋 Tramwaje linii 1>BISKUPIN, 7>KLECINA skierowano objazdem przez ul. Bałtycką, Reymonta, pl. Staszica, Dworzec Nadodrze.
🚌 Uruchomiono autobus ""za tramwaj"" w relacji Kamieńskiego - Dworzec Nadodrze."|||malfunction||
1156257743310938112|#AlertMPK ul. Kwidzyńska - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1156248869363167233|#AlertMPK Most Grunwaldzki - ruch przywrócony. Tramwaje wracają na swoje stałe trasy.|||fix||
1156235689291374598|"#AlertMPK - #TRAM
⚠️ Brak przejazdu - ul. Kwidzyńska/Bociania - drzewo na sieci trakcyjnej. 
🚋 Tramwaje linii 6 skrócono do pętli Kromera.
🚌 Uruchomiono autobusy ""za tramwaj"" w relacji Kromera - Kowale."|||incident||
1156229931602456576|"#AlertMPK - #TRAM
Brak przejazdu - Most Grunwaldzki - połamany pantograf. 
🚋 Tramwaje linii 0L, 4>BISKUPIN, 16>ZOO, 33>SĘPOLNO skierowano objazdem przez most Pokoju, ul. Szczytnicką."|||malfunction||
